"station","lon","lat","alt","area","name","city","state","uf","basin","subbasin","river","class","Escala","RegistradorNivel","DescLiquida","Sedimentos","QualAgua","Pluviometro","RegistradorChuva","TanqueEvapo","Climatologica","Piezometria","Telemetrica"
58629955,-43.0133,-22.0331,NA,32700,"ANTA A1","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629960,-43.0092,-22.0308,NA,32700,"ANTA B","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629963,-42.9997,-22.0328,NA,32700,"ANTA B2","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629965,-43.0044,-22.0297,NA,32700,"ANTA B1","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629967,-43.0033,-22.0331,NA,32700,"ANTA B3","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629970,-42.9997,-22.0328,NA,32700,"ANTA C","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629985,-42.9992,-22.0331,NA,32700,"ANTA D","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58629990,-42.9964,-22.035,NA,32700,"ANTA E","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630000,-43,-22.0333,232.6,32700,"ANTA F","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630001,-42.9833,-22.0333,NA,32700,"ANTA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630002,-42.9908,-22.0353,231.6,32700,"ANTA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
58630010,-43.0025,-22.0325,NA,NA,"UHE SIMPLICIO RESERVATORIO ANTA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58630020,-42.9864,-22.0311,NA,32700,"ANTA I","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630030,-42.9903,-22.0344,NA,NA,"UHE SIMPLICIO ANTA JUSANTE","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
58630040,-42.9861,-22.0278,NA,32700,"ANTA K","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630200,-42.9708,-22.0083,NA,26.2,"TOCAIA","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIBEIRAO TOCAIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630300,-42.9403,-21.9914,NA,85.7,"LOURICAL - PONTE","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","CORREGO DA AREIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58630500,-42.91,-21.9908,NA,32900,"SAPUCAIA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58631000,-42.8833,-21.9667,NA,32900,"SAPUCAIA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631100,-42.8922,-21.9722,NA,32900,"SAPUCAIA A","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631110,-42.8794,-21.9636,NA,32900,"SAPUCAIA B","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631120,-42.8806,-21.9597,NA,32900,"SAPUCAIA C","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631130,-42.8786,-21.9586,NA,32900,"SAPUCAIA D","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631140,-42.8758,-21.9553,NA,32900,"BENJAMIN CONSTANT","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631150,-42.8714,-21.9531,NA,32900,"BENJAMIN CONSTANT - JUSANTE","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631160,-42.8608,-21.9506,NA,32900,"FAZENDA SANTA ROSA","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631170,-42.8203,-21.9375,NA,33000,"FAZENDA SAO JOSE","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631190,-42.8047,-21.9353,NA,33000,"ILHA MANGUEIRAL","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58631200,-42.7922,-21.9289,NA,33000,"BELEM","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632000,-42.7933,-21.9203,NA,33000,"UHE SIMPLICIO BARRAMENTO","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,0,0,0,0,0,0,0,0,1
58632010,-42.79,-21.9306,NA,33000,"SUPLICIO A","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632020,-42.7864,-21.9294,NA,33000,"SUPLICIO B","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632030,-42.7911,-21.9278,NA,33000,"SUPLICIO J","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632040,-42.7858,-21.9269,NA,33200,"SUPLICIO I","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632050,-42.7811,-21.9239,NA,33200,"SUPLICIO G","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632060,-42.7792,-21.9267,NA,33200,"SUPLICIO C","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632070,-42.7756,-21.9244,NA,33200,"SUPLICIO D","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632085,-42.775,-21.9217,NA,33200,"SUPLICIO F","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632090,-42.7833,-21.9167,NA,33200,"SUPLICIO - BARRAGEM","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632095,-42.7694,-21.9219,NA,33200,"SUPLICIO E","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632100,-42.7828,-21.9208,NA,33200,"SUPLICIO H","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632110,-42.7133,-21.8933,NA,33200,"JAMAPARA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632120,-42.685,-21.8789,NA,33300,"ALEM PARAIBA (ESIM.T)","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58632130,-42.6639,-21.8725,NA,33300,"MARAMBAIA","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58636000,-42.9044,-21.9875,192,32900,"UHE ILHA DOS POMBOS SAPUCAIA","SAPUCAIA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
58642000,-42.6839,-21.8497,NA,33300,"PORTO NOVO DO CUNHA","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58643000,-42.6978,-21.8864,140,3110,"PORTO NOVO DO CUNHA","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,0,0,0,0,0,0,0,0,1
58645000,-42.6775,-22.0497,346,294,"SUMIDOURO","SUMIDOURO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
58645001,-42.1167,-22.35,NA,290,"SUMIDOURO RV","SUMIDOURO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58646000,-42.7333,-21.9333,NA,650,"BARRA DO SAO FRANCISCO","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58648000,-42.6303,-21.8756,NA,761,"SITIO DA LAGOA","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58648001,-42.63,-21.8764,200,762,"PAQUEQUER","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",0,0,1,0,1,0,0,0,0,0,1
58650000,-42.6333,-21.85,139,34300,"MELO BARRETO - PAQUEQUER","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58650100,-42.6581,-21.8686,140,NA,"ALEM PARAIBA","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58650500,-42.6169,-21.9225,214,NA,"UHE ILHA DOS POMBOS RIO PAQUEQUER","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PAQUEQUER","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
58651980,-42.6,-21.85,106,34300,"UHE ILHA DOS POMBOS","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58652000,-42.6064,-21.8525,141,34300,"UHE ILHA DOS POMBOS BARRAMENTO","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,0,0,1,0,0,0,0,0,1
58652002,-42.5781,-21.8436,134,34300,"UHE ILHA DOS POMBOS TOMADA D'AGUA","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58653000,-42.5983,-21.8347,110,34400,"UHE ILHA DOS POMBOS CANAL DE FUGA","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
58653500,-42.5817,-21.8353,110,34400,"UHE ILHA DOS POMBOS JUSANTE","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
58654000,-42.55,-21.8167,102,34400,"PORTO VELHO DO CUNHA","ALEM PARAIBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58654100,-42.5497,-21.8244,NA,34400,"PORTO VELHO DO CUNHA","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58655000,-43.0667,-22.0833,NA,32500,"CHIADOR","CHIADOR","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58657000,-42.5203,-21.8117,NA,34400,"ESCOLA SAO JOAO","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58657500,-42.53,-21.77,215,NA,"RIO ANGU ( mont. conf. rio Paraiba do Sul)","VOLTA GRANDE","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO ANGU","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58658000,-42.5397,-21.7675,209,348,"VOLTA GRANDE","VOLTA GRANDE","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO ANGU","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
58659050,-42.3667,-21.75,NA,35000,"SAO SEBASTIAO DO PARAIBA","CANTAGALO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58659060,-42.3825,-21.7514,NA,35000,"SAO SEBASTIAO DO PARAIBA - JUS.","CANTAGALO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58659100,-42.3181,-21.74,NA,35100,"PORTO DO TUTA","CANTAGALO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58670000,-42.3833,-21.6333,145,525,"FAZENDA DA BARRA","PIRAPETINGA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PIRAPETINGA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58670002,-42.3428,-21.6581,145,590,"FAZENDA DA BARRA (PIRAPETINGA)","PIRAPETINGA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PIRAPETINGA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
58677000,-42.085,-21.6631,NA,36600,"ITAOCARA - Entre a Igreja e Torre de TV","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58678000,-42.2158,-21.6956,NA,35900,"PORTO DAS CRUZES","CANTAGALO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678010,-42.1653,-21.6914,NA,36000,"ITAOCARA A","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678020,-42.1536,-21.6978,NA,36000,"ITAOCARA B","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678030,-42.1519,-21.7003,NA,36000,"ITAOCARA C","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678040,-42.1467,-21.6925,NA,36000,"ITAOCARA D","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678050,-42.1167,-21.7,NA,36500,"ITAOCARA E","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678060,-42.1294,-21.7019,NA,36500,"ITAOCARA F","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678065,-42.1333,-21.7,NA,36500,"ITAOCARA H","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58678070,-42.1053,-21.6908,NA,36600,"ITAOCARA G","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58679000,-42.0864,-21.65,NA,36600,"RIO PARAIBA DO SUL (em Itaocara)","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58680000,-42.0833,-21.6653,NA,36600,"ITAOCARA","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58680001,-42.0811,-21.6658,65,36600,"ITAOCARA","ITAOCARA","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",1,1,0,0,0,0,0,0,0,0,1
58685000,-43.0386,-21.3858,390,NA,"GUARANI","GUARANI","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58690000,-42.6081,-21.4142,154,NA,"CATAGUASES","CATAGUASES","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58691000,-42.7672,-21.9208,137,NA,"CARMO","CARMO","RIO DE JANEIRO","RJ","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO PARAIBA DO SUL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
58710000,-43.1992,-21.305,501,784,"USINA ITUERE","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
58710001,-43.2167,-21.3,442,781,"USINA ITUERE","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58712000,-43.3192,-21.2336,512,787,"PCH ITUERE MONTANTE 2","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
58713000,-43.1958,-21.2569,429,150,"FAZENDA NICO COELHO","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO SAO MANOEL","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58713500,-43.2286,-21.2872,500,782,"PCH ITUERE MONTANTE 1","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
58713550,-43.2086,-21.2994,496,787,"PCH ITUERE BARRAMENTO","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",1,0,0,0,0,0,0,0,0,0,1
58713600,-43.1992,-21.3039,446,783,"PCH ITUERE JUSANTE","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
58714000,-43.1833,-21.2667,423,950,"RIO POMBA","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58714080,-43.0494,-21.3594,419,1650,"PCH IVAN BOTELHO II  JUSANTE","GUARANI","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58715000,-43.1606,-21.2997,414,1080,"RIO POMBA - 300 M MONT. R. FORMOSO","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58720000,-43.2478,-21.3547,498,322,"TABULEIRO","TABULEIRO","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO FORMOSO","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
58720002,-43.2333,-21.35,442,324,"TABULEIRO","TABULEIRO","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO FORMOSO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58725000,-43.2,-21.35,NA,387,"FAZENDA FERRAZ","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO FORMOSO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58725005,-43.2,-21.3167,435,355,"FAZENDA FERRAZ","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO FORMOSO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58727000,-43.1667,-21.3,414,1080,"RIO POMBA - 500M JUS. RIO FORMOSO","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58728000,-43.15,-21.3167,412,1480,"CACHOEIRA DO PASSA CINCO (300 MONTANTE)","RIO POMBA","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
58729000,-43.32,-21.2347,NA,443,"MERCES","MERCES","MINAS GERAIS","MG","ATLANTICO,TRECHO LESTE","RIO PARAIBA DO SUL","RIO POMBA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
